"","topDirector","topActor","CastGenderAVG","budget","popularity","revenue","runtime","vote_average","vote_count","holiday_month","num_lang","original_isEnglish","country_USA","country_UK","country_Germany","country_France","country_Canada","country_Austr","genre_Action","genre_Adventure","genre_Fantasy","genre_Science Fiction","genre_Crime","genre_Drama","genre_Thriller","genre_Animation","genre_Family","genre_Western","genre_Comedy","genre_Romance","genre_Horror","genre_Mystery","genre_History","genre_War","genre_Music","genre_Documentary","genre_Foreign","genre_TV Movie"
"137",0,1,1.73684210526316,150000000,29.332905,287594577,91,5.7,1171,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"138",0,1,1.75,150000000,51.247321,665692281,91,6.7,1880,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"139",0,0,1.77777777777778,150000000,33.769336,318502923,103,4.7,1151,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"140",1,1,1.61538461538462,150000000,63.079003,397850012,126,6.5,2028,1,6,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0,1,1.75,150000000,39.004588,205366737,131,6.4,1891,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,1.6,150000000,12.362599,38992758,88,5.5,199,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"143",0,1,1.63636363636364,149000000,22.550135,64459316,85,6,874,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"144",1,0,1.69230769230769,150000000,48.03528,128388320,111,5.9,954,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,1.72222222222222,145000000,38.73494,272912430,92,6.7,843,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"146",0,0,1.84210526315789,175000000,66.803149,497409852,163,6.9,2759,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"147",0,1,1.63636363636364,145000000,44.989192,746921274,93,6.4,1808,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,1.6875,140000000,54.159392,431971116,133,5.8,1092,1,7,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,1.56756756756757,144000000,66.21806,229147509,116,5.3,2142,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"150",0,0,1.83606557377049,140000000,58.485967,553799566,151,6.4,2482,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,1,1.88888888888889,140000000,91.332849,441818803,88,6,3114,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"152",1,1,1.63636363636364,70000000,35.601665,195735876,115,5.5,841,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,1,1.8125,145000000,56.747978,521170825,95,6.7,1603,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"154",1,1,1.71428571428571,145000000,77.77477,694713380,133,6.8,3972,1,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,1.9,145000000,61.788035,306941670,97,7.1,1922,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"156",0,0,1.61538461538462,100000000,25.159168,202026112,90,5.9,627,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"157",0,1,1.9375,140000000,52.341226,456758981,154,7.3,1895,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"158",1,1,1.70588235294118,140000000,101.599427,268031828,150,5.6,1921,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,0,1.73170731707317,150000000,73.616808,385680446,127,7.4,4518,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",0,1,1.68888888888889,139000000,82.502566,821708551,121,6.8,5265,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,1,1.76923076923077,145000000,100.21391,609123048,102,7.6,3106,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"162",0,0,1.625,140000000,56.257249,150680864,127,5.3,1277,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,1,1.71428571428571,135000000,17.88953,76932943,121,4.9,331,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,1.77777777777778,130000000,64.798873,185258983,163,7,2811,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"165",0,0,1.58823529411765,140000000,24.855701,285444603,127,6.3,767,0,3,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"166",0,0,1.71428571428571,137000000,34.981698,245360480,138,5.3,1533,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,1,1.89473684210526,130000000,59.325589,371876278,110,5.4,3025,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",0,1,1.86666666666667,130000000,21.605568,119269486,124,5.7,434,0,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"169",0,0,1.66666666666667,137000000,26.074908,85131830,106,5.9,433,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,1,1.76595744680851,140000000,74.506246,370569774,124,6.6,7047,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,0,1.66666666666667,135000000,39.604363,361832400,128,6,862,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0,1,2,150000000,36.973031,212011111,138,6.9,790,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,1.54054054054054,120000000,99.687084,8.29e+08,115,6.1,2553,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"174",1,1,1.75,130000000,17.7735,150406466,100,5.8,373,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"175",0,1,1.84848484848485,150000000,62.898336,163712074,114,6.1,3021,1,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1,1,1.70588235294118,140000000,44.19092,183345589,120,6,1000,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"177",0,1,1.92307692307692,135000000,100.635882,532950503,156,7.3,6396,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"178",0,1,1.83333333333333,135000000,44.765377,282570682,96,6.1,1074,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"179",0,1,1.75,135000000,29.91353,245724603,107,6.6,2051,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"180",0,1,1.91666666666667,132000000,84.366984,373552094,92,6.5,1346,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"181",0,1,1.90909090909091,70000000,45.381501,442824138,115,7.3,2888,0,5,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"182",0,1,1.78947368421053,130000000,84.689648,631744560,90,6.9,3145,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"183",0,0,1.79310344827586,130000000,120.09361,519311965,117,7,5880,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,1,1.525,130000000,76.310119,847423452,146,7.4,6495,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,1.71428571428571,135000000,63.473086,368871007,94,6.8,1519,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"186",1,1,1.72,132000000,48.572726,591739379,116,6.2,2322,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0,1,1.89473684210526,130000000,38.068736,273339556,147,6.3,1564,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"188",0,0,1.72222222222222,130000000,20.678787,554987477,90,6.4,451,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"189",0,1,1.65,110000000,48.829437,293329073,100,6.2,2093,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"190",1,1,1.75,125000000,46.115758,362637473,139,5.6,2350,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,0,1.92857142857143,130000000,89.938296,371940071,107,6.7,2061,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"192",0,1,1.71794871794872,130000000,79.679601,789804554,141,7.7,5877,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"193",0,1,1.78048780487805,130000000,28.840997,49554002,165,6.3,694,1,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,1,1.70588235294118,130000000,42.840582,243843127,100,5,2532,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,0,1.5,127500000,26.548594,354248063,82,6.2,542,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,1.73913043478261,127000000,115.597753,349424282,97,6.1,1851,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"197",0,1,1.875,130000000,68.757242,321887208,95,6.7,1918,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"198",0,0,1.7027027027027,125000000,109.984351,976475550,152,7.5,7006,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"199",0,1,1.70967741935484,130000000,39.448066,61648500,96,5.4,1260,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"200",0,1,1.85714285714286,140000000,271.972889,655011224,143,7.5,6985,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,1,1.46153846153846,125000000,206.227151,752100229,123,6.6,5584,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",1,1,1.78571428571429,125000000,45.313197,767820459,149,6.5,2704,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"203",0,1,1.55555555555556,103000000,42.40024,500188435,102,6.3,978,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"204",0,0,1.71428571428571,110000000,2.871739,407711549,133,6.8,3506,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",0,0,1.74074074074074,125000000,7.255718,626137675,130,7.1,2438,0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,1,1.73684210526316,125000000,81.499621,334615000,129,7,3886,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"207",0,0,1.64285714285714,125000000,47.686442,232713139,106,5.6,2233,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,1.75,65000000,43.129703,261317921,113,7.1,1710,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,1.92857142857143,160000000,27.220157,61698899,102,6.4,510,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,1,1.71428571428571,130000000,90.33681,276572938,120,6,2651,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,1,1.76923076923077,125000000,50.073575,238207122,125,4.2,1418,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",1,1,1.53333333333333,123000000,45.419668,345141403,104,6.2,1386,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"213",0,1,1.78947368421053,125000000,41.380094,544272402,124,6.2,2392,1,5,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,1,1.92857142857143,125000000,54.931334,546388105,123,5.9,1928,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",0,1,1.67857142857143,120000000,25.752118,325756637,130,6.2,597,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,1,1.70588235294118,130000000,60.810723,289047763,92,5.4,2589,1,4,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",0,0,1.84615384615385,120000000,51.328145,609016565,127,7.2,5797,1,6,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",0,0,1.63636363636364,110000000,46.834704,228738393,114,5.2,1712,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"219",0,1,1.28358208955224,120000000,62.641286,415484914,123,5.9,2341,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",0,0,1.60869565217391,120000000,33.616115,259175788,106,5.2,914,1,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"221",1,1,1.78260869565217,130000000,68.889395,403170142,124,6.3,5080,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"222",0,0,1.53846153846154,120000000,27.990284,169956806,78,5.4,613,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"223",0,1,1.65,115000000,67.33767,286140700,109,6.4,3439,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",0,0,1.64705882352941,105000000,27.835436,115772733,119,6.3,1570,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",0,1,1.71428571428571,120000000,66.757869,242688965,102,5.7,2342,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",0,1,1.75,120000000,17.060695,93945766,135,5.7,354,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"227",0,0,1.6,120000000,11.137655,48668907,121,4.9,223,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"228",1,1,1.66666666666667,117000000,44.906918,261930431,109,5.9,1547,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"229",0,1,1.375,120000000,67.698004,286168572,124,6.4,4800,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"230",0,1,1.83870967741935,113000000,44.108427,8.5e+08,140,7.1,4116,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,1,1.75862068965517,120000000,43.987061,649398328,142,6.4,3992,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",1,1,1.74358974358974,115000000,106.815545,562816256,92,7.5,5996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"233",1,0,1.69230769230769,120000000,15.953444,415440673,126,6.3,4053,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",0,1,1.8,115000000,54.035265,924317558,136,6.3,4432,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,1,1.57142857142857,135000000,64.183321,585178928,98,6.8,2399,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"236",0,0,1.875,97250400,20.344364,132900000,116,5,471,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"237",0,1,1.9,115000000,18.714197,77628265,134,5.8,341,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"238",0,1,1.71428571428571,115000000,60.467984,164602163,114,6,1523,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",0,0,1.72222222222222,125000000,143.350376,477200000,101,5.8,2636,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"240",0,1,1.75,105000000,110.153618,716392705,91,7.3,5751,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",0,0,1.625,116000000,16.90444,178127760,108,5.7,428,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",0,1,1.82352941176471,135000000,39.873791,245623848,112,5.8,963,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"243",0,1,1.73333333333333,120000000,38.126095,167977596,100,4.4,2278,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",0,0,1.78947368421053,110000000,48.780039,574480841,108,6.3,2862,0,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"245",0,1,1.51428571428571,110000000,100.412364,470490832,114,6,2968,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,1.76923076923077,110000000,42.887121,333011068,119,6,925,1,5,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",0,0,1.83333333333333,110000000,23.657284,215294342,165,6.8,1099,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"248",1,1,1.81818181818182,110000000,76.840712,362744280,125,6.4,2124,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",1,0,1.41666666666667,110000000,44.635452,478207520,120,6.5,2965,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"250",0,1,1.47826086956522,110000000,103.718387,295238201,119,6.2,3829,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",1,1,1.68333333333333,116000000,45.616098,1.02e+08,170,7,1489,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",0,0,1.78571428571429,112000000,22.845143,237382724,85,4.9,621,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"253",0,1,1.84615384615385,120000000,31.703608,227817248,119,5.5,1251,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"254",0,0,1.86486486486486,110000000,71.510596,337580051,102,6.1,2397,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"255",0,0,1.83333333333333,110000000,36.65422,563749323,103,5.5,1179,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"256",0,0,1.70588235294118,110000000,19.625972,103951461,76,5.7,389,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"257",0,1,1.52,110000000,86.105615,179246868,121,5.9,1998,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",0,0,1.36842105263158,110000000,37.195046,299268508,127,6.6,2692,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,0,1.86206896551724,105000000,32.473628,347434178,105,5.5,695,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"260",0,0,1.66666666666667,160000000,23.336875,164508066,121,4.1,434,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",0,1,1.69230769230769,110000000,45.94834,125537191,114,6.6,2303,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",0,0,1.82608695652174,110000000,48.93337,383531464,128,6.4,2089,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,1,1.86363636363636,93000000,138.049577,871368364,178,8,8705,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,1,1.81818181818182,110000000,22.643776,72178895,120,5.7,672,1,6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"265",1,1,1.75925925925926,107000000,18.866672,87713825,157,6.7,447,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",0,0,1.44444444444444,0,18.251129,0,82,4.9,366,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"267",0,1,1.68421052631579,120000000,95.914473,347234916,115,6.7,3793,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",1,0,1.8,130000000,44.490453,211643158,144,6.6,1157,1,4,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"269",0,0,1.64705882352941,133000000,30.475297,300135367,84,5.8,959,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"270",0,1,1.71428571428571,105000000,62.479574,267045765,97,6.7,1247,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"271",1,1,1.64705882352941,108000000,167.93287,630161890,141,7.6,7268,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",0,0,1.63333333333333,126000000,37.68056,162949164,136,6.5,1770,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",0,0,1.44444444444444,90000000,1.004579,10372291,104,3.7,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"274",0,1,1.86363636363636,90000000,52.995628,237202299,118,6.1,1485,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",1,1,1.92307692307692,103000000,95.301296,457640427,155,7.9,5439,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",1,1,1.65217391304348,102000000,65.948959,358372926,145,7.1,2608,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"277",0,0,1.73170731707317,100000000,132.397737,876688482,161,7.4,5815,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"278",0,0,1.80555555555556,150000000,88.935165,599045960,144,7.3,3855,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",0,1,1.81818181818182,100000000,51.188633,362211740,119,5.6,1243,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",1,0,1.83870967741935,100000000,101.74155,5.2e+08,137,7.7,4185,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",1,1,1.77272727272727,80000000,33.691694,214104620,140,6.5,1344,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"282",1,1,1.78378378378378,100000000,42.361215,266465037,157,7.4,1502,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
